Period;Day_type;NightZone;DayZone;Home_Category;Activity_Category;Social-professional groups;Volume
202003;JO;Kasai-Central;Kasai-Central;Outside_Resident;Outside_Worker;NR;2336
202003;JO;Kasai-Central;Kasai-Central;Outside_Resident;Home_Activity_Zone_Worker;NR;1291
202003;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Outside_Worker;NR;69
202003;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;2951
202003;JO;Kasai-Central;Kasai-Oriental;Outside_Resident;Outside_Worker;NR;80
202003;JO;Kasai-Central;Kinshasa;Home_Zone_Resident;Home_Zone_Worker;NR;38
202003;JO;Kasai-Central;Lomami;Outside_Resident;Outside_Worker;NR;39
202003;JO;Kasai-Oriental;Inconnue;4;4;NR;42
202003;JO;Kasai-Oriental;Inconnue;Outside_Resident;Outside_Worker;NR;2596
202003;JO;Kasai-Oriental;Inconnue;Outside_Resident;Home_Zone_Worker;NR;236
202003;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Outside_Worker;NR;223
202003;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;1478
202003;JO;Kasai-Oriental;Kasai-Central;Outside_Resident;Outside_Worker;NR;118
202003;JO;Kasai-Oriental;Kasai-Oriental;4;4;NR;123
202003;JO;Kasai-Oriental;Kasai-Oriental;4;Outside_Worker;NR;78
202003;JO;Kasai-Oriental;Kasai-Oriental;4;Home_Activity_Zone_Worker;NR;39
202003;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;NR;6355
202003;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Home_Activity_Zone_Worker;NR;1729
202003;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;4;NR;78
202003;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Outside_Worker;NR;230
202003;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;4547
202003;JO;Kasai-Oriental;Lomami;Outside_Resident;Outside_Worker;NR;116
202003;JO;Kasai-Oriental;Lomami;Outside_Resident;Activity_Zone_Worker;NR;40
202003;JO;Kasai-Oriental;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;NR;30
202003;JO;Kinshasa;Inconnue;4;4;NR;797
202003;JO;Kinshasa;Inconnue;4;Outside_Worker;NR;81
202003;JO;Kinshasa;Inconnue;4;Home_Zone_Worker;NR;80
202003;JO;Kinshasa;Inconnue;Outside_Resident;4;NR;280
202003;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;NR;17089
202003;JO;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;NR;3127
202003;JO;Kinshasa;Inconnue;Home_Zone_Resident;4;NR;83
202003;JO;Kinshasa;Inconnue;Home_Zone_Resident;Outside_Worker;NR;3096
202003;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;15872
202003;JO;Kinshasa;Kinshasa;4;4;NR;27879
202003;JO;Kinshasa;Kinshasa;4;Outside_Worker;NR;278
202003;JO;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;NR;2243
202003;JO;Kinshasa;Kinshasa;Outside_Resident;4;NR;2081
202003;JO;Kinshasa;Kinshasa;Outside_Resident;Outside_Worker;NR;58292
202003;JO;Kinshasa;Kinshasa;Outside_Resident;Home_Activity_Zone_Worker;NR;24258
202003;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;4;NR;2467
202003;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Outside_Worker;NR;3111
202003;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;312024
202003;JO;Kinshasa;Kongo-Central;4;4;NR;40
202003;JO;Kinshasa;Kongo-Central;Outside_Resident;Outside_Worker;NR;559
202003;JO;Kinshasa;Kongo-Central;Outside_Resident;Activity_Zone_Worker;NR;199
202003;JO;Kinshasa;Kongo-Central;Outside_Resident;Home_Zone_Worker;NR;276
202003;JO;Kinshasa;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;NR;3777
202003;JO;Kinshasa;Kongo-Central;Activity_Zone_Resident;Home_Zone_Worker;NR;40
202003;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Outside_Worker;NR;40
202003;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Activity_Zone_Worker;NR;402
202003;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Home_Zone_Worker;NR;6784
202003;JO;Kongo-Central;Inconnue;4;4;NR;2069
202003;JO;Kongo-Central;Inconnue;4;Outside_Worker;NR;40
202003;JO;Kongo-Central;Inconnue;4;Home_Zone_Worker;NR;194
202003;JO;Kongo-Central;Inconnue;Outside_Resident;4;NR;778
202003;JO;Kongo-Central;Inconnue;Outside_Resident;Outside_Worker;NR;24900
202003;JO;Kongo-Central;Inconnue;Outside_Resident;Home_Zone_Worker;NR;12132
202003;JO;Kongo-Central;Inconnue;Home_Zone_Resident;4;NR;218
202003;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Outside_Worker;NR;9761
202003;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;125686
202003;JO;Kongo-Central;Kinshasa;Outside_Resident;Outside_Worker;NR;321
202003;JO;Kongo-Central;Kinshasa;Outside_Resident;Home_Zone_Worker;NR;275
202003;JO;Kongo-Central;Kinshasa;Activity_Zone_Resident;4;NR;41
202003;JO;Kongo-Central;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;NR;313
202003;JO;Kongo-Central;Kinshasa;Activity_Zone_Resident;Home_Zone_Worker;NR;40
202003;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Outside_Worker;NR;39
202003;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Home_Zone_Worker;NR;3402
202003;JO;Kongo-Central;Kongo-Central;4;4;NR;55875
202003;JO;Kongo-Central;Kongo-Central;4;Outside_Worker;NR;678
202003;JO;Kongo-Central;Kongo-Central;4;Home_Activity_Zone_Worker;NR;10203
202003;JO;Kongo-Central;Kongo-Central;Outside_Resident;4;NR;3953
202003;JO;Kongo-Central;Kongo-Central;Outside_Resident;Outside_Worker;NR;118662
202003;JO;Kongo-Central;Kongo-Central;Outside_Resident;Home_Activity_Zone_Worker;NR;95848
202003;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;4;NR;3833
202003;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Outside_Worker;NR;16058
202003;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;2544867
202003;JO;Kwango;Inconnue;Outside_Resident;Outside_Worker;NR;155
202003;JO;Kwango;Inconnue;Outside_Resident;Home_Zone_Worker;NR;41
202003;JO;Kwango;Kwango;Outside_Resident;Outside_Worker;NR;152
202003;JO;Kwango;Kwango;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;39
202003;JO;Kwilu;Inconnue;Outside_Resident;Outside_Worker;NR;383
202003;JO;Kwilu;Inconnue;Outside_Resident;Home_Zone_Worker;NR;274
202003;JO;Kwilu;Inconnue;Home_Zone_Resident;Outside_Worker;NR;281
202003;JO;Kwilu;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;121
202003;JO;Kwilu;Kasai;Outside_Resident;Outside_Worker;NR;79
202003;JO;Kwilu;Kwilu;4;4;NR;83
202003;JO;Kwilu;Kwilu;Outside_Resident;Outside_Worker;NR;925
202003;JO;Kwilu;Kwilu;Outside_Resident;Home_Activity_Zone_Worker;NR;519
202003;JO;Kwilu;Kwilu;Home_Activity_Zone_Resident;Outside_Worker;NR;79
202003;JO;Kwilu;Kwilu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;363
202003;JO;Lomami;Haut-Lomami;Outside_Resident;Outside_Worker;NR;43
202003;JO;Lomami;Inconnue;4;4;NR;73
202003;JO;Lomami;Inconnue;Outside_Resident;Outside_Worker;NR;1493
202003;JO;Lomami;Inconnue;Outside_Resident;Home_Zone_Worker;NR;390
202003;JO;Lomami;Inconnue;Home_Zone_Resident;Outside_Worker;NR;279
202003;JO;Lomami;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;1422
202003;JO;Lomami;Kasai-Oriental;Outside_Resident;Outside_Worker;NR;109
202003;JO;Lomami;Kasai-Oriental;Outside_Resident;Home_Zone_Worker;NR;38
202003;JO;Lomami;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;NR;30
202003;JO;Lomami;Kasai-Oriental;Home_Zone_Resident;Outside_Worker;NR;40
202003;JO;Lomami;Kasai-Oriental;Home_Zone_Resident;Activity_Zone_Worker;NR;78
202003;JO;Lomami;Lomami;4;4;NR;324
202003;JO;Lomami;Lomami;4;Home_Activity_Zone_Worker;NR;40
202003;JO;Lomami;Lomami;Outside_Resident;Outside_Worker;NR;2880
202003;JO;Lomami;Lomami;Outside_Resident;Home_Activity_Zone_Worker;NR;1103
202003;JO;Lomami;Lomami;Home_Activity_Zone_Resident;Outside_Worker;NR;239
202003;JO;Lomami;Lomami;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;4859
202003;JO;Lualaba;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;NR;69
202003;JO;Lualaba;Haut-Katanga;Outside_Resident;Home_Zone_Worker;NR;158
202003;JO;Lualaba;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;NR;351
202003;JO;Lualaba;Haut-Katanga;Home_Zone_Resident;Activity_Zone_Worker;NR;112
202003;JO;Lualaba;Haut-Katanga;Home_Zone_Resident;Home_Zone_Worker;NR;639
202003;JO;Lualaba;Inconnue;4;4;NR;317
202003;JO;Lualaba;Inconnue;Outside_Resident;Outside_Worker;NR;4005
202003;JO;Lualaba;Inconnue;Outside_Resident;Home_Zone_Worker;NR;950
202003;JO;Lualaba;Inconnue;Home_Zone_Resident;4;NR;38
202003;JO;Lualaba;Inconnue;Home_Zone_Resident;Outside_Worker;NR;1219
202003;JO;Lualaba;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;6182
202003;JO;Lualaba;Lualaba;4;4;NR;1456
202003;JO;Lualaba;Lualaba;4;Outside_Worker;NR;40
202003;JO;Lualaba;Lualaba;4;Home_Activity_Zone_Worker;NR;82
202003;JO;Lualaba;Lualaba;Outside_Resident;4;NR;441
202003;JO;Lualaba;Lualaba;Outside_Resident;Outside_Worker;NR;12988
202003;JO;Lualaba;Lualaba;Outside_Resident;Home_Activity_Zone_Worker;NR;7144
202003;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;4;NR;288
202003;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Outside_Worker;NR;415
202003;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;151300
202003;JO;Mai-Ndombe;Inconnue;Outside_Resident;Outside_Worker;NR;308
202003;JO;Mai-Ndombe;Mai-Ndombe;Outside_Resident;Outside_Worker;NR;277
202003;JO;Mai-Ndombe;Mai-Ndombe;Outside_Resident;Home_Activity_Zone_Worker;NR;40
202003;JO;Mai-Ndombe;Mai-Ndombe;Home_Activity_Zone_Resident;Outside_Worker;NR;201
202003;JO;Mai-Ndombe;Mai-Ndombe;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;163
202003;JO;Maniema;Inconnue;Outside_Resident;Outside_Worker;NR;357
202003;JO;Maniema;Inconnue;Outside_Resident;Home_Zone_Worker;NR;120
202003;JO;Maniema;Inconnue;Home_Zone_Resident;Outside_Worker;NR;38
202003;JO;Maniema;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;319
202003;JO;Maniema;Maniema;Outside_Resident;Outside_Worker;NR;521
202003;JO;Maniema;Maniema;Outside_Resident;Home_Activity_Zone_Worker;NR;552
202003;JO;Maniema;Maniema;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;516
202003;JO;Mongala;Inconnue;Outside_Resident;Outside_Worker;NR;349
202003;JO;Mongala;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;109
202003;JO;Mongala;Mongala;Outside_Resident;Outside_Worker;NR;552
202003;JO;Mongala;Mongala;Outside_Resident;Home_Activity_Zone_Worker;NR;152
202003;JO;Mongala;Mongala;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;111
202003;JO;Nord-Kivu;Inconnue;Outside_Resident;Outside_Worker;NR;5773
202003;JO;Nord-Kivu;Inconnue;Outside_Resident;Home_Zone_Worker;NR;1931
202003;JO;Nord-Kivu;Inconnue;Home_Zone_Resident;Outside_Worker;NR;1944
202003;JO;Nord-Kivu;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;3183
202003;JO;Nord-Kivu;Nord-Kivu;4;4;NR;319
202003;JO;Nord-Kivu;Nord-Kivu;4;Outside_Worker;NR;39
202003;JO;Nord-Kivu;Nord-Kivu;4;Home_Activity_Zone_Worker;NR;40
202003;JO;Nord-Kivu;Nord-Kivu;Outside_Resident;4;NR;40
202003;JO;Nord-Kivu;Nord-Kivu;Outside_Resident;Outside_Worker;NR;10508
202003;JO;Nord-Kivu;Nord-Kivu;Outside_Resident;Home_Activity_Zone_Worker;NR;7377
202003;JO;Nord-Kivu;Nord-Kivu;Home_Activity_Zone_Resident;Outside_Worker;NR;1429
202003;JO;Nord-Kivu;Nord-Kivu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;28283
202003;JO;Nord-Kivu;Sud-Kivu;Outside_Resident;Outside_Worker;NR;76
202003;JO;Nord-Kivu;Sud-Kivu;Home_Zone_Resident;Home_Zone_Worker;NR;30
202003;JO;Nord-Ubangi;Inconnue;Outside_Resident;Outside_Worker;NR;121
202003;JO;Nord-Ubangi;Inconnue;Outside_Resident;Home_Zone_Worker;NR;39
202003;JO;Nord-Ubangi;Inconnue;Home_Zone_Resident;Outside_Worker;NR;40
202003;JO;Nord-Ubangi;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;38
202003;JO;Nord-Ubangi;Nord-Ubangi;Outside_Resident;Outside_Worker;NR;199
202003;JO;Nord-Ubangi;Nord-Ubangi;Outside_Resident;Home_Activity_Zone_Worker;NR;160
202003;JO;Nord-Ubangi;Nord-Ubangi;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;689
202003;JO;Sankuru;Inconnue;Outside_Resident;Outside_Worker;NR;232
202003;JO;Sankuru;Inconnue;Outside_Resident;Home_Zone_Worker;NR;75
202003;JO;Sankuru;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;40
202003;JO;Sankuru;Sankuru;Outside_Resident;Outside_Worker;NR;626
202003;JO;Sankuru;Sankuru;Outside_Resident;Home_Activity_Zone_Worker;NR;423
202003;JO;Sankuru;Sankuru;Home_Activity_Zone_Resident;Outside_Worker;NR;77
202003;JO;Sankuru;Sankuru;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;187
202003;JO;Sud-Kivu;Inconnue;Outside_Resident;Outside_Worker;NR;5113
202003;JO;Sud-Kivu;Inconnue;Outside_Resident;Home_Zone_Worker;NR;838
202003;JO;Sud-Kivu;Inconnue;Home_Zone_Resident;Outside_Worker;NR;351
202003;JO;Sud-Kivu;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;1697
202003;JO;Sud-Kivu;Nord-Kivu;Outside_Resident;4;NR;39
202003;JO;Sud-Kivu;Nord-Kivu;Outside_Resident;Outside_Worker;NR;192
202003;JO;Sud-Kivu;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;NR;39
202003;JO;Sud-Kivu;Nord-Kivu;Home_Zone_Resident;Home_Zone_Worker;NR;79
202003;JO;Sud-Kivu;Sud-Kivu;4;4;NR;121
202003;JO;Sud-Kivu;Sud-Kivu;4;Home_Activity_Zone_Worker;NR;39
202003;JO;Sud-Kivu;Sud-Kivu;Outside_Resident;4;NR;39
202003;JO;Sud-Kivu;Sud-Kivu;Outside_Resident;Outside_Worker;NR;10137
202003;JO;Sud-Kivu;Sud-Kivu;Outside_Resident;Home_Activity_Zone_Worker;NR;4949
202003;JO;Sud-Kivu;Sud-Kivu;Home_Activity_Zone_Resident;Outside_Worker;NR;697
202003;JO;Sud-Kivu;Sud-Kivu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;14580
202003;JO;Sud-Ubangi;Inconnue;Outside_Resident;Outside_Worker;NR;80
202003;JO;Sud-Ubangi;Inconnue;Outside_Resident;Home_Zone_Worker;NR;38
202003;JO;Sud-Ubangi;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;117
202003;JO;Sud-Ubangi;Sud-Ubangi;Outside_Resident;Outside_Worker;NR;811
202003;JO;Sud-Ubangi;Sud-Ubangi;Outside_Resident;Home_Activity_Zone_Worker;NR;77
202003;JO;Sud-Ubangi;Sud-Ubangi;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;859
202003;JO;Tanganyika;Inconnue;Outside_Resident;Outside_Worker;NR;730
202003;JO;Tanganyika;Inconnue;Outside_Resident;Home_Zone_Worker;NR;34
202003;JO;Tanganyika;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;124
202003;JO;Tanganyika;Tanganyika;Outside_Resident;Outside_Worker;NR;742
202003;JO;Tanganyika;Tanganyika;Outside_Resident;Home_Activity_Zone_Worker;NR;470
202003;JO;Tanganyika;Tanganyika;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;1090
202003;JO;Tshopo;Inconnue;Outside_Resident;Outside_Worker;NR;2304
202003;JO;Tshopo;Inconnue;Outside_Resident;Home_Zone_Worker;NR;563
202003;JO;Tshopo;Inconnue;Home_Zone_Resident;Outside_Worker;NR;82
202003;JO;Tshopo;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;478
202003;JO;Tshopo;Tshopo;4;4;NR;102
202003;JO;Tshopo;Tshopo;Outside_Resident;Outside_Worker;NR;7574
202003;JO;Tshopo;Tshopo;Outside_Resident;Home_Activity_Zone_Worker;NR;2436
202003;JO;Tshopo;Tshopo;Home_Activity_Zone_Resident;Outside_Worker;NR;323
202003;JO;Tshopo;Tshopo;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;6478
202003;JO;Tshuapa;Inconnue;Outside_Resident;Outside_Worker;NR;119
202003;JO;Tshuapa;Inconnue;Outside_Resident;Home_Zone_Worker;NR;38
202003;JO;Tshuapa;Inconnue;Home_Zone_Resident;Outside_Worker;NR;40
202003;JO;Tshuapa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;79
202003;JO;Tshuapa;Tshuapa;Outside_Resident;Outside_Worker;NR;153
202003;JO;Tshuapa;Tshuapa;Outside_Resident;Home_Activity_Zone_Worker;NR;34
202003;JO;Tshuapa;Tshuapa;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;585
202003;WE;Bas-Uele;Bas-Uele;Outside_Resident;Outside_Worker;NR;159
202003;WE;Bas-Uele;Bas-Uele;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;459
202003;WE;Equateur;Equateur;Outside_Resident;Outside_Worker;NR;461
202003;WE;Equateur;Equateur;Outside_Resident;Home_Activity_Zone_Worker;NR;79
202003;WE;Equateur;Equateur;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;294
202003;WE;Equateur;Inconnue;Outside_Resident;Outside_Worker;NR;130
202003;WE;Equateur;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;46
202003;WE;Haut-Katanga;Haut-Katanga;4;4;NR;1082
202003;WE;Haut-Katanga;Haut-Katanga;4;Outside_Worker;NR;48
202003;WE;Haut-Katanga;Haut-Katanga;4;Home_Activity_Zone_Worker;NR;243
202003;WE;Haut-Katanga;Haut-Katanga;Outside_Resident;4;NR;339
202003;WE;Haut-Katanga;Haut-Katanga;Outside_Resident;Outside_Worker;NR;27500
202003;WE;Haut-Katanga;Haut-Katanga;Outside_Resident;Home_Activity_Zone_Worker;NR;39297
202003;WE;Haut-Katanga;Haut-Katanga;Home_Activity_Zone_Resident;4;NR;211
202003;WE;Haut-Katanga;Haut-Katanga;Home_Activity_Zone_Resident;Outside_Worker;NR;3039
202003;WE;Haut-Katanga;Haut-Katanga;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;251333
202003;WE;Haut-Katanga;Inconnue;4;4;NR;81
202003;WE;Haut-Katanga;Inconnue;4;Outside_Worker;NR;40
202003;WE;Haut-Katanga;Inconnue;Outside_Resident;4;NR;79
202003;WE;Haut-Katanga;Inconnue;Outside_Resident;Outside_Worker;NR;7666
202003;WE;Haut-Katanga;Inconnue;Outside_Resident;Home_Zone_Worker;NR;5994
202003;WE;Haut-Katanga;Inconnue;Home_Zone_Resident;Outside_Worker;NR;2098
202003;WE;Haut-Katanga;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;18110
202003;WE;Haut-Katanga;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;NR;40
202003;WE;Haut-Katanga;Kinshasa;Home_Zone_Resident;Home_Zone_Worker;NR;40
202003;WE;Haut-Katanga;Lualaba;Outside_Resident;Outside_Worker;NR;37
202003;WE;Haut-Katanga;Lualaba;Outside_Resident;Home_Zone_Worker;NR;77
202003;WE;Haut-Katanga;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;NR;46
202003;WE;Haut-Katanga;Lualaba;Activity_Zone_Resident;Home_Zone_Worker;NR;41
202003;WE;Haut-Katanga;Lualaba;Home_Zone_Resident;Home_Zone_Worker;NR;465
202003;WE;Haut-Lomami;Haut-Lomami;Outside_Resident;Outside_Worker;NR;770
202003;WE;Haut-Lomami;Haut-Lomami;Outside_Resident;Home_Activity_Zone_Worker;NR;124
202003;WE;Haut-Lomami;Haut-Lomami;Home_Activity_Zone_Resident;Outside_Worker;NR;48
202003;WE;Haut-Lomami;Haut-Lomami;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;514
202003;WE;Haut-Lomami;Inconnue;Outside_Resident;Outside_Worker;NR;339
202003;WE;Haut-Lomami;Inconnue;Outside_Resident;Home_Zone_Worker;NR;41
202003;WE;Haut-Lomami;Inconnue;Home_Zone_Resident;Outside_Worker;NR;37
202003;WE;Haut-Lomami;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;79
202003;WE;Haut-Uele;Inconnue;Outside_Resident;Outside_Worker;NR;46
202003;WE;Inconnue;Bas-Uele;Outside_Resident;Outside_Worker;NR;463
202003;WE;Inconnue;Bas-Uele;Outside_Resident;Activity_Zone_Worker;NR;245
202003;WE;Inconnue;Bas-Uele;Activity_Zone_Resident;Activity_Zone_Worker;NR;171
202003;WE;Inconnue;Equateur;4;Outside_Worker;NR;41
202003;WE;Inconnue;Equateur;Outside_Resident;Outside_Worker;NR;1412
202003;WE;Inconnue;Equateur;Outside_Resident;Activity_Zone_Worker;NR;121
202003;WE;Inconnue;Equateur;Activity_Zone_Resident;Activity_Zone_Worker;NR;129
202003;WE;Inconnue;Haut-Katanga;4;4;NR;368
202003;WE;Inconnue;Haut-Katanga;4;Outside_Worker;NR;41
202003;WE;Inconnue;Haut-Katanga;Outside_Resident;4;NR;596
202003;WE;Inconnue;Haut-Katanga;Outside_Resident;Outside_Worker;NR;102222
202003;WE;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;NR;186099
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;NR;2264
202003;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;NR;154705
202003;WE;Inconnue;Haut-Lomami;4;4;NR;48
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;4;NR;40
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;NR;4500
202003;WE;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;NR;1663
202003;WE;Inconnue;Haut-Lomami;Activity_Zone_Resident;Activity_Zone_Worker;NR;330
202003;WE;Inconnue;Haut-Uele;Outside_Resident;Outside_Worker;NR;372
202003;WE;Inconnue;Inconnue;4;4;NR;65339
202003;WE;Inconnue;Inconnue;4;Outside_Worker;NR;6431
202003;WE;Inconnue;Inconnue;Outside_Resident;4;NR;45044
202003;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;NR;155145
202003;WE;Inconnue;Ituri;Outside_Resident;4;NR;41
202003;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;NR;2256
202003;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;NR;1502
202003;WE;Inconnue;Ituri;Activity_Zone_Resident;Outside_Worker;NR;165
202003;WE;Inconnue;Ituri;Activity_Zone_Resident;Activity_Zone_Worker;NR;794
202003;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;NR;4309
202003;WE;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;NR;1161
202003;WE;Inconnue;Kasai;Activity_Zone_Resident;Outside_Worker;NR;218
202003;WE;Inconnue;Kasai;Activity_Zone_Resident;Activity_Zone_Worker;NR;124
202003;WE;Inconnue;Kasai-Central;Outside_Resident;4;NR;78
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;NR;7129
202003;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;NR;2564
202003;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Outside_Worker;NR;77
202003;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;NR;670
202003;WE;Inconnue;Kasai-Oriental;4;4;NR;42
202003;WE;Inconnue;Kasai-Oriental;4;Activity_Zone_Worker;NR;42
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;4;NR;88
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;NR;19638
202003;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;NR;4518
202003;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Outside_Worker;NR;41
202003;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;NR;1119
202003;WE;Inconnue;Kinshasa;4;4;NR;2806
202003;WE;Inconnue;Kinshasa;4;Outside_Worker;NR;245
202003;WE;Inconnue;Kinshasa;4;Activity_Zone_Worker;NR;178
202003;WE;Inconnue;Kinshasa;Outside_Resident;4;NR;1301
202003;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;NR;95993
202003;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;NR;37558
202003;WE;Inconnue;Kinshasa;Activity_Zone_Resident;4;NR;40
202003;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Outside_Worker;NR;512
202003;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;NR;35209
202003;WE;Inconnue;Kongo-Central;4;4;NR;5677
202003;WE;Inconnue;Kongo-Central;4;Outside_Worker;NR;123
202003;WE;Inconnue;Kongo-Central;4;Activity_Zone_Worker;NR;1477
202003;WE;Inconnue;Kongo-Central;Outside_Resident;4;NR;1415
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;NR;108867
202003;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;NR;129517
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;4;NR;123
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;NR;4400
202003;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;NR;306359
202003;WE;Inconnue;Kwango;4;4;NR;40
202003;WE;Inconnue;Kwango;Outside_Resident;Outside_Worker;NR;772
