Period;Day_type;NightZone;DayZone;Home_Category;Activity_Category;Age;Volume
202004;WE;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;45-54;9660
202004;WE;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;55-64;5360
202004;WE;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;<18;32810
202004;WE;Inconnue;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;>65;2739
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;18-24;379
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;25-34;749
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;35-44;392
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;45-54;216
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;55-64;59
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;<18;1011
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;18-24;15445
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;25-34;32592
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;35-44;19836
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;45-54;11270
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;55-64;6117
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;<18;39585
202004;WE;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;>65;2894
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;18-24;574
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;25-34;842
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;35-44;449
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;45-54;230
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;55-64;125
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;<18;1041
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;18-24;338
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;25-34;401
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;35-44;224
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;45-54;103
202004;WE;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;<18;398
202004;WE;Inconnue;Haut-Lomami;Activity_Zone_Resident;Activity_Zone_Worker;18-24;62
202004;WE;Inconnue;Haut-Lomami;Activity_Zone_Resident;Activity_Zone_Worker;25-34;159
202004;WE;Inconnue;Haut-Lomami;Activity_Zone_Resident;Activity_Zone_Worker;35-44;28
202004;WE;Inconnue;Haut-Lomami;Activity_Zone_Resident;Activity_Zone_Worker;<18;130
202004;WE;Inconnue;Haut-Uele;Outside_Resident;Outside_Worker;25-34;28
202004;WE;Inconnue;Inconnue;4;4;18-24;10797
202004;WE;Inconnue;Inconnue;4;4;25-34;18348
202004;WE;Inconnue;Inconnue;4;4;35-44;10558
202004;WE;Inconnue;Inconnue;4;4;45-54;6511
202004;WE;Inconnue;Inconnue;4;4;55-64;3119
202004;WE;Inconnue;Inconnue;4;4;<18;25874
202004;WE;Inconnue;Inconnue;4;4;>65;1460
202004;WE;Inconnue;Inconnue;4;Outside_Worker;18-24;1694
202004;WE;Inconnue;Inconnue;4;Outside_Worker;25-34;2745
202004;WE;Inconnue;Inconnue;4;Outside_Worker;35-44;1481
202004;WE;Inconnue;Inconnue;4;Outside_Worker;45-54;904
202004;WE;Inconnue;Inconnue;4;Outside_Worker;55-64;422
202004;WE;Inconnue;Inconnue;4;Outside_Worker;<18;3761
202004;WE;Inconnue;Inconnue;4;Outside_Worker;>65;164
202004;WE;Inconnue;Inconnue;Outside_Resident;4;18-24;5371
202004;WE;Inconnue;Inconnue;Outside_Resident;4;25-34;9362
202004;WE;Inconnue;Inconnue;Outside_Resident;4;35-44;5433
202004;WE;Inconnue;Inconnue;Outside_Resident;4;45-54;3254
202004;WE;Inconnue;Inconnue;Outside_Resident;4;55-64;1718
202004;WE;Inconnue;Inconnue;Outside_Resident;4;<18;12430
202004;WE;Inconnue;Inconnue;Outside_Resident;4;>65;793
202004;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;18-24;22504
202004;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;25-34;34186
202004;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;35-44;18557
202004;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;45-54;10884
202004;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;55-64;5618
202004;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;<18;47876
202004;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;>65;2578
202004;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;18-24;341
202004;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;25-34;594
202004;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;35-44;285
202004;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;45-54;138
202004;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;55-64;27
202004;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;<18;652
202004;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;18-24;310
202004;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;25-34;648
202004;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;35-44;301
202004;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;45-54;142
202004;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;55-64;65
202004;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;<18;582
202004;WE;Inconnue;Ituri;Activity_Zone_Resident;Activity_Zone_Worker;18-24;23
202004;WE;Inconnue;Ituri;Activity_Zone_Resident;Activity_Zone_Worker;25-34;133
202004;WE;Inconnue;Ituri;Activity_Zone_Resident;Activity_Zone_Worker;35-44;29
202004;WE;Inconnue;Ituri;Activity_Zone_Resident;Activity_Zone_Worker;<18;123
202004;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;18-24;455
202004;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;25-34;670
202004;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;35-44;362
202004;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;45-54;181
202004;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;55-64;24
202004;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;<18;871
202004;WE;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;18-24;61
202004;WE;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;25-34;119
202004;WE;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;35-44;51
202004;WE;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;<18;191
202004;WE;Inconnue;Kasai;Activity_Zone_Resident;Activity_Zone_Worker;25-34;46
202004;WE;Inconnue;Kasai;Activity_Zone_Resident;Activity_Zone_Worker;<18;43
202004;WE;Inconnue;Kasai-Central;4;Outside_Worker;25-34;41
202004;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;18-24;1064
202004;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;25-34;1406
202004;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;35-44;756
202004;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;45-54;447
202004;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;55-64;223
202004;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;<18;1790
202004;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;>65;66
202004;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;18-24;583
202004;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;25-34;874
202004;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;35-44;462
202004;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;45-54;284
202004;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;55-64;100
202004;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;<18;970
202004;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;18-24;155
202004;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;25-34;268
202004;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;35-44;127
202004;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;45-54;37
202004;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;55-64;24
202004;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;<18;341
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;18-24;2695
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;25-34;2880
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;35-44;1602
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;45-54;1042
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;55-64;674
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;<18;4854
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;>65;352
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;18-24;1319
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;25-34;1346
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;35-44;813
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;45-54;548
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;55-64;398
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;<18;1854
202004;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;>65;257
202004;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Outside_Worker;18-24;45
202004;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Outside_Worker;25-34;24
202004;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Outside_Worker;<18;125
202004;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;18-24;588
202004;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;25-34;712
202004;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;35-44;420
202004;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;45-54;292
202004;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;55-64;203
202004;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;<18;968
202004;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;>65;71
202004;WE;Inconnue;Kinshasa;4;4;25-34;119
202004;WE;Inconnue;Kinshasa;4;4;35-44;23
202004;WE;Inconnue;Kinshasa;4;4;45-54;24
202004;WE;Inconnue;Kinshasa;4;4;<18;240
202004;WE;Inconnue;Kinshasa;Outside_Resident;4;25-34;21
202004;WE;Inconnue;Kinshasa;Outside_Resident;4;45-54;21
202004;WE;Inconnue;Kinshasa;Outside_Resident;4;<18;55
202004;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;18-24;9667
202004;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;25-34;16026
202004;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;35-44;9443
202004;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;45-54;5751
202004;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;55-64;2885
202004;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;<18;24280
202004;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;>65;1476
202004;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;18-24;3468
202004;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;25-34;6591
202004;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;35-44;4097
202004;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;45-54;2896
202004;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;55-64;1384
202004;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;<18;9803
202004;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;>65;703
202004;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Outside_Worker;18-24;146
202004;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Outside_Worker;25-34;378
202004;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Outside_Worker;35-44;145
202004;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Outside_Worker;45-54;71
202004;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Outside_Worker;<18;522
202004;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;18-24;2788
202004;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;25-34;5614
202004;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;35-44;3316
202004;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;45-54;2265
202004;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;55-64;1020
202004;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;<18;8299
202004;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;>65;499
202004;WE;Inconnue;Kongo-Central;4;4;25-34;50
202004;WE;Inconnue;Kongo-Central;4;4;<18;99
202004;WE;Inconnue;Kongo-Central;4;Outside_Worker;<18;22
202004;WE;Inconnue;Kongo-Central;4;Activity_Zone_Worker;25-34;31
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;18-24;9373
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;25-34;14600
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;35-44;8388
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;45-54;5242
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;55-64;2713
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;<18;20999
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;>65;1186
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;18-24;10395
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;25-34;16607
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;35-44;9481
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;45-54;6509
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;55-64;3138
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;<18;23290
202004;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;>65;1616
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;18-24;777
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;25-34;1188
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;35-44;740
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;45-54;433
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;55-64;185
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;<18;1701
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;>65;45
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;18-24;36141
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;25-34;61164
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;35-44;36820
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;45-54;24902
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;55-64;10960
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;<18;96874
202004;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;>65;5248
202004;WE;Inconnue;Kwango;Outside_Resident;Outside_Worker;18-24;28
202004;WE;Inconnue;Kwango;Outside_Resident;Outside_Worker;25-34;27
202004;WE;Inconnue;Kwango;Outside_Resident;Outside_Worker;<18;34
202004;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;18-24;336
202004;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;25-34;530
202004;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;35-44;300
202004;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;45-54;112
202004;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;55-64;25
202004;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;<18;627
202004;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;18-24;154
202004;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;25-34;219
202004;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;35-44;141
202004;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;45-54;59
202004;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;<18;296
202004;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;18-24;2046
202004;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;25-34;2062
202004;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;35-44;1114
202004;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;45-54;725
202004;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;55-64;422
202004;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;<18;2848
202004;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;>65;199
202004;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;18-24;776
202004;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;25-34;824
202004;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;35-44;494
202004;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;45-54;309
202004;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;55-64;175
202004;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;<18;995
202004;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;>65;65
202004;WE;Inconnue;Lomami;Activity_Zone_Resident;Outside_Worker;<18;28
202004;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;18-24;300
202004;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;25-34;358
202004;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;35-44;179
202004;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;45-54;107
202004;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;55-64;22
202004;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;<18;408
202004;WE;Inconnue;Lualaba;4;4;<18;25
202004;WE;Inconnue;Lualaba;4;Activity_Zone_Worker;18-24;23
202004;WE;Inconnue;Lualaba;4;Activity_Zone_Worker;35-44;24
202004;WE;Inconnue;Lualaba;Outside_Resident;4;25-34;26
202004;WE;Inconnue;Lualaba;Outside_Resident;4;<18;52
202004;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;18-24;1708
202004;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;25-34;3317
202004;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;35-44;1968
202004;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;45-54;1028
202004;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;55-64;560
202004;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;<18;4616
202004;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;>65;245
202004;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;18-24;1557
202004;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;25-34;3111
202004;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;35-44;1825
202004;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;45-54;989
202004;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;55-64;524
202004;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;<18;3448
202004;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;>65;224
202004;WE;Inconnue;Lualaba;Activity_Zone_Resident;Outside_Worker;25-34;60
202004;WE;Inconnue;Lualaba;Activity_Zone_Resident;Outside_Worker;35-44;22
202004;WE;Inconnue;Lualaba;Activity_Zone_Resident;Outside_Worker;<18;103
202004;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;18-24;900
202004;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;25-34;1926
202004;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;35-44;1116
202004;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;45-54;633
202004;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;55-64;319
202004;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;<18;2290
202004;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;>65;52
202004;WE;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;18-24;61
202004;WE;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;25-34;179
202004;WE;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;35-44;54
202004;WE;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;<18;195
202004;WE;Inconnue;Maniema;Outside_Resident;Outside_Worker;18-24;22
202004;WE;Inconnue;Maniema;Outside_Resident;Outside_Worker;25-34;85
202004;WE;Inconnue;Maniema;Outside_Resident;Outside_Worker;<18;147
202004;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;18-24;45
202004;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;25-34;121
202004;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;35-44;66
202004;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;<18;187
202004;WE;Inconnue;Maniema;Activity_Zone_Resident;Activity_Zone_Worker;<18;23
202004;WE;Inconnue;Mongala;Outside_Resident;Outside_Worker;18-24;84
202004;WE;Inconnue;Mongala;Outside_Resident;Outside_Worker;25-34;94
202004;WE;Inconnue;Mongala;Outside_Resident;Outside_Worker;<18;132
202004;WE;Inconnue;Mongala;Outside_Resident;Activity_Zone_Worker;<18;25
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;18-24;3948
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;25-34;5791
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;35-44;3027
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;45-54;1624
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;55-64;786
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;<18;7113
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;>65;322
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;18-24;2900
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;25-34;4887
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;35-44;2686
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;45-54;1542
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;55-64;725
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;<18;5105
202004;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;>65;298
202004;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Outside_Worker;25-34;57
202004;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Outside_Worker;<18;60
202004;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;18-24;1520
202004;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;25-34;2412
202004;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;35-44;1314
202004;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;45-54;716
202004;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;55-64;309
202004;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;<18;2667
202004;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;>65;98
202004;WE;Inconnue;Nord-Ubangi;Outside_Resident;Outside_Worker;18-24;25
202004;WE;Inconnue;Nord-Ubangi;Outside_Resident;Outside_Worker;25-34;97
202004;WE;Inconnue;Nord-Ubangi;Outside_Resident;Outside_Worker;<18;104
202004;WE;Inconnue;Nord-Ubangi;Outside_Resident;Activity_Zone_Worker;25-34;24
202004;WE;Inconnue;Nord-Ubangi;Outside_Resident;Activity_Zone_Worker;<18;48
202004;WE;Inconnue;Nord-Ubangi;Activity_Zone_Resident;Activity_Zone_Worker;18-24;27
202004;WE;Inconnue;Nord-Ubangi;Activity_Zone_Resident;Activity_Zone_Worker;25-34;30
202004;WE;Inconnue;Nord-Ubangi;Activity_Zone_Resident;Activity_Zone_Worker;<18;45
202004;WE;Inconnue;Sankuru;Outside_Resident;Outside_Worker;18-24;87
202004;WE;Inconnue;Sankuru;Outside_Resident;Outside_Worker;25-34;29
202004;WE;Inconnue;Sankuru;Outside_Resident;Outside_Worker;<18;53
202004;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;18-24;3937
202004;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;25-34;5296
202004;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;35-44;2643
202004;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;45-54;1509
202004;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;55-64;770
202004;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;<18;6508
202004;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;>65;354
202004;WE;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;18-24;2207
