Period;Day_type;Zone;Home_Zone;Activity_Zone;PresenceType;Social-professional groups;Volume
202003;JO;Haut-Katanga;Hors_Zone;Tanganyika;Jour;NR;38
202003;JO;Haut-Katanga;Kasai-Oriental;Kasai-Oriental;Jour;NR;80
202003;JO;Haut-Katanga;Kasai-Oriental;Kasai-Oriental;Nuit;NR;80
202003;JO;Haut-Katanga;Kinshasa;Kinshasa;Jour;NR;689
202003;JO;Haut-Katanga;Kinshasa;Kinshasa;Nuit;NR;644
202003;JO;Haut-Katanga;Lomami;Haut-Katanga;Jour;NR;80
202003;JO;Haut-Katanga;Lomami;Haut-Katanga;Nuit;NR;80
202003;JO;Haut-Katanga;Lomami;Kasai-Oriental;Jour;NR;78
202003;JO;Haut-Katanga;Lomami;Kasai-Oriental;Nuit;NR;78
202003;JO;Haut-Katanga;Lomami;Lomami;Jour;NR;40
202003;JO;Haut-Katanga;Lomami;Lomami;Nuit;NR;40
202003;JO;Haut-Katanga;Lualaba;Haut-Katanga;Jour;NR;637
202003;JO;Haut-Katanga;Lualaba;Haut-Katanga;Nuit;NR;443
202003;JO;Haut-Katanga;Lualaba;Hors_Zone;Nuit;NR;119
202003;JO;Haut-Katanga;Lualaba;Lualaba;Jour;NR;3346
202003;JO;Haut-Katanga;Lualaba;Lualaba;Nuit;NR;2014
202003;JO;Haut-Lomami;Haut-Lomami;Haut-Lomami;Jour;NR;1148
202003;JO;Haut-Lomami;Haut-Lomami;Haut-Lomami;Nuit;NR;1068
202003;JO;Haut-Lomami;Hors_Zone;Haut-Lomami;Jour;NR;3546
202003;JO;Haut-Lomami;Hors_Zone;Haut-Lomami;Nuit;NR;466
202003;JO;Haut-Lomami;Hors_Zone;Hors_Zone;Jour;NR;10413
202003;JO;Haut-Lomami;Hors_Zone;Hors_Zone;Nuit;NR;2009
202003;JO;Haut-Lomami;Hors_Zone;Kasai;Jour;NR;39
202003;JO;Haut-Lomami;Kasai-Oriental;Kasai-Oriental;Jour;NR;39
202003;JO;Haut-Lomami;Kasai-Oriental;Kasai-Oriental;Nuit;NR;39
202003;JO;Haut-Uele;Hors_Zone;Haut-Uele;Jour;NR;78
202003;JO;Haut-Uele;Hors_Zone;Hors_Zone;Jour;NR;1374
202003;JO;Haut-Uele;Hors_Zone;Hors_Zone;Nuit;NR;79
202003;JO;Ituri;Hors_Zone;Hors_Zone;Jour;NR;5515
202003;JO;Ituri;Hors_Zone;Hors_Zone;Nuit;NR;1179
202003;JO;Ituri;Hors_Zone;Ituri;Jour;NR;4107
202003;JO;Ituri;Hors_Zone;Ituri;Nuit;NR;557
202003;JO;Ituri;Hors_Zone;Nord-Kivu;Jour;NR;79
202003;JO;Ituri;Ituri;Hors_Zone;Jour;NR;310
202003;JO;Ituri;Ituri;Hors_Zone;Nuit;NR;385
202003;JO;Ituri;Ituri;Ituri;Jour;NR;3627
202003;JO;Ituri;Ituri;Ituri;Nuit;NR;2902
202003;JO;Ituri;Kongo-Central;Kongo-Central;Jour;NR;82
202003;JO;Ituri;Kongo-Central;Kongo-Central;Nuit;NR;82
202003;JO;Kasai;Hors_Zone;Hors_Zone;Jour;NR;11772
202003;JO;Kasai;Hors_Zone;Hors_Zone;Nuit;NR;2377
202003;JO;Kasai;Hors_Zone;Kasai;Jour;NR;2948
202003;JO;Kasai;Hors_Zone;Kasai;Nuit;NR;311
202003;JO;Kasai;Kasai;Hors_Zone;Jour;NR;459
202003;JO;Kasai;Kasai;Hors_Zone;Nuit;NR;480
202003;JO;Kasai;Kasai;Kasai;Jour;NR;935
202003;JO;Kasai;Kasai;Kasai;Nuit;NR;458
202003;JO;Kasai;Kasai-Central;Kasai-Central;Jour;NR;40
202003;JO;Kasai;Kongo-Central;Kongo-Central;Jour;NR;82
202003;JO;Kasai;Kongo-Central;Kongo-Central;Nuit;NR;39
202003;JO;Kasai-Central;Hors_Zone;Haut-Katanga;Jour;NR;162
202003;JO;Kasai-Central;Hors_Zone;Haut-Katanga;Nuit;NR;121
202003;JO;Kasai-Central;Hors_Zone;Hors_Zone;Jour;NR;16543
202003;JO;Kasai-Central;Hors_Zone;Hors_Zone;Nuit;NR;3088
202003;JO;Kasai-Central;Hors_Zone;Kasai;Jour;NR;38
202003;JO;Kasai-Central;Hors_Zone;Kasai-Central;Jour;NR;7204
202003;JO;Kasai-Central;Hors_Zone;Kasai-Central;Nuit;NR;1574
202003;JO;Kasai-Central;Hors_Zone;Kasai-Oriental;Jour;NR;194
202003;JO;Kasai-Central;Hors_Zone;Kasai-Oriental;Nuit;NR;78
202003;JO;Kasai-Central;Hors_Zone;Kinshasa;Jour;NR;40
202003;JO;Kasai-Central;Hors_Zone;Kinshasa;Nuit;NR;40
202003;JO;Kasai-Central;Hors_Zone;Tshopo;Jour;NR;40
202003;JO;Kasai-Central;Hors_Zone;Tshopo;Nuit;NR;40
202003;JO;Kasai-Central;Kasai-Central;Hors_Zone;Jour;NR;103
202003;JO;Kasai-Central;Kasai-Central;Hors_Zone;Nuit;NR;69
202003;JO;Kasai-Central;Kasai-Central;Kasai-Central;Jour;NR;4686
202003;JO;Kasai-Central;Kasai-Central;Kasai-Central;Nuit;NR;3667
202003;JO;Kasai-Central;Kasai-Oriental;Kasai-Oriental;Nuit;NR;39
202003;JO;Kasai-Central;Kinshasa;Kinshasa;Jour;NR;40
202003;JO;Kasai-Oriental;Hors_Zone;Haut-Katanga;Jour;NR;34
202003;JO;Kasai-Oriental;Hors_Zone;Hors_Zone;Jour;NR;49480
202003;JO;Kasai-Oriental;Hors_Zone;Hors_Zone;Nuit;NR;9196
202003;JO;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Jour;NR;10174
202003;JO;Kasai-Oriental;Hors_Zone;Kasai-Oriental;Nuit;NR;1968
202003;JO;Kasai-Oriental;Hors_Zone;Kinshasa;Jour;NR;39
202003;JO;Kasai-Oriental;Hors_Zone;Lomami;Jour;NR;107
202003;JO;Kasai-Oriental;Hors_Zone;Lomami;Nuit;NR;40
202003;JO;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Jour;NR;270
202003;JO;Kasai-Oriental;Kasai-Oriental;Hors_Zone;Nuit;NR;454
202003;JO;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Jour;NR;7633
202003;JO;Kasai-Oriental;Kasai-Oriental;Kasai-Oriental;Nuit;NR;6033
202003;JO;Kasai-Oriental;Kasai-Oriental;Kinshasa;Jour;NR;78
202003;JO;Kasai-Oriental;Kasai-Oriental;Kinshasa;Nuit;NR;78
202003;JO;Kasai-Oriental;Kinshasa;Kinshasa;Jour;NR;82
202003;JO;Kasai-Oriental;Kinshasa;Kinshasa;Nuit;NR;82
202003;JO;Kasai-Oriental;Lomami;Hors_Zone;Jour;NR;197
202003;JO;Kasai-Oriental;Lomami;Hors_Zone;Nuit;NR;78
202003;JO;Kasai-Oriental;Lomami;Kasai-Oriental;Jour;NR;151
202003;JO;Kasai-Oriental;Lomami;Kasai-Oriental;Nuit;NR;39
202003;JO;Kasai-Oriental;Lomami;Lomami;Jour;NR;79
202003;JO;Kasai-Oriental;Lomami;Lomami;Nuit;NR;113
202003;JO;Kinshasa;Haut-Katanga;Haut-Katanga;Jour;NR;480
202003;JO;Kinshasa;Haut-Katanga;Haut-Katanga;Nuit;NR;277
202003;JO;Kinshasa;Haut-Katanga;Kinshasa;Jour;NR;83
202003;JO;Kinshasa;Haut-Katanga;Kinshasa;Nuit;NR;41
202003;JO;Kinshasa;Hors_Zone;Hors_Zone;Jour;NR;279541
202003;JO;Kinshasa;Hors_Zone;Hors_Zone;Nuit;NR;75950
202003;JO;Kinshasa;Hors_Zone;Kasai-Central;Jour;NR;38
202003;JO;Kinshasa;Hors_Zone;Kasai-Central;Nuit;NR;38
202003;JO;Kinshasa;Hors_Zone;Kinshasa;Jour;NR;108535
202003;JO;Kinshasa;Hors_Zone;Kinshasa;Nuit;NR;27673
202003;JO;Kinshasa;Hors_Zone;Kongo-Central;Jour;NR;4561
202003;JO;Kinshasa;Hors_Zone;Kongo-Central;Nuit;NR;2526
202003;JO;Kinshasa;Kasai-Central;Kasai-Central;Jour;NR;358
202003;JO;Kinshasa;Kasai-Central;Kasai-Central;Nuit;NR;200
202003;JO;Kinshasa;Kasai-Central;Kinshasa;Nuit;NR;40
202003;JO;Kinshasa;Kasai-Oriental;Kinshasa;Jour;NR;284
202003;JO;Kinshasa;Kasai-Oriental;Kinshasa;Nuit;NR;243
202003;JO;Kinshasa;Kinshasa;Hors_Zone;Jour;NR;4613
202003;JO;Kinshasa;Kinshasa;Hors_Zone;Nuit;NR;6256
202003;JO;Kinshasa;Kinshasa;Kasai-Central;Jour;NR;43
202003;JO;Kinshasa;Kinshasa;Kasai-Central;Nuit;NR;43
202003;JO;Kinshasa;Kinshasa;Kinshasa;Jour;NR;395849
202003;JO;Kinshasa;Kinshasa;Kinshasa;Nuit;NR;334698
202003;JO;Kinshasa;Kinshasa;Kongo-Central;Jour;NR;2553
202003;JO;Kinshasa;Kinshasa;Kongo-Central;Nuit;NR;2789
202003;JO;Kinshasa;Kinshasa;Nord-Kivu;Jour;NR;122
202003;JO;Kinshasa;Kinshasa;Nord-Kivu;Nuit;NR;123
202003;JO;Kinshasa;Kongo-Central;Hors_Zone;Jour;NR;555
202003;JO;Kinshasa;Kongo-Central;Hors_Zone;Nuit;NR;318
202003;JO;Kinshasa;Kongo-Central;Kinshasa;Jour;NR;2126
202003;JO;Kinshasa;Kongo-Central;Kinshasa;Nuit;NR;1920
202003;JO;Kinshasa;Kongo-Central;Kongo-Central;Jour;NR;37017
202003;JO;Kinshasa;Kongo-Central;Kongo-Central;Nuit;NR;31740
202003;JO;Kinshasa;Kwilu;Kinshasa;Jour;NR;117
202003;JO;Kinshasa;Kwilu;Kinshasa;Nuit;NR;117
202003;JO;Kinshasa;Kwilu;Kwilu;Jour;NR;278
202003;JO;Kinshasa;Kwilu;Kwilu;Nuit;NR;200
202003;JO;Kinshasa;Mai-Ndombe;Hors_Zone;Nuit;NR;41
202003;JO;Kinshasa;Nord-Kivu;Nord-Kivu;Nuit;NR;40
202003;JO;Kinshasa;Sud-Kivu;Sud-Kivu;Jour;NR;40
202003;JO;Kinshasa;Sud-Kivu;Sud-Kivu;Nuit;NR;40
202003;JO;Kongo-Central;Haut-Katanga;Haut-Katanga;Jour;NR;204
202003;JO;Kongo-Central;Haut-Katanga;Haut-Katanga;Nuit;NR;81
202003;JO;Kongo-Central;Haut-Katanga;Kongo-Central;Jour;NR;38
202003;JO;Kongo-Central;Haut-Katanga;Kongo-Central;Nuit;NR;38
202003;JO;Kongo-Central;Hors_Zone;Hors_Zone;Jour;NR;339029
202003;JO;Kongo-Central;Hors_Zone;Hors_Zone;Nuit;NR;143897
202003;JO;Kongo-Central;Hors_Zone;Kinshasa;Jour;NR;6638
202003;JO;Kongo-Central;Hors_Zone;Kinshasa;Nuit;NR;4695
202003;JO;Kongo-Central;Hors_Zone;Kongo-Central;Jour;NR;343773
202003;JO;Kongo-Central;Hors_Zone;Kongo-Central;Nuit;NR;108268
202003;JO;Kongo-Central;Hors_Zone;Kwilu;Jour;NR;40
202003;JO;Kongo-Central;Hors_Zone;Kwilu;Nuit;NR;40
202003;JO;Kongo-Central;Ituri;Ituri;Jour;NR;197
202003;JO;Kongo-Central;Ituri;Ituri;Nuit;NR;197
202003;JO;Kongo-Central;Ituri;Kongo-Central;Jour;NR;34
202003;JO;Kongo-Central;Ituri;Kongo-Central;Nuit;NR;34
202003;JO;Kongo-Central;Kinshasa;Hors_Zone;Jour;NR;1154
202003;JO;Kongo-Central;Kinshasa;Hors_Zone;Nuit;NR;718
202003;JO;Kongo-Central;Kinshasa;Kinshasa;Jour;NR;74131
202003;JO;Kongo-Central;Kinshasa;Kinshasa;Nuit;NR;57723
202003;JO;Kongo-Central;Kinshasa;Kongo-Central;Jour;NR;14438
202003;JO;Kongo-Central;Kinshasa;Kongo-Central;Nuit;NR;10305
202003;JO;Kongo-Central;Kinshasa;Nord-Kivu;Nuit;NR;41
202003;JO;Kongo-Central;Kongo-Central;Hors_Zone;Jour;NR;24409
202003;JO;Kongo-Central;Kongo-Central;Hors_Zone;Nuit;NR;25864
202003;JO;Kongo-Central;Kongo-Central;Kinshasa;Jour;NR;4148
202003;JO;Kongo-Central;Kongo-Central;Kinshasa;Nuit;NR;4052
202003;JO;Kongo-Central;Kongo-Central;Kongo-Central;Jour;NR;3268746
202003;JO;Kongo-Central;Kongo-Central;Kongo-Central;Nuit;NR;2673970
202003;JO;Kongo-Central;Nord-Kivu;Kongo-Central;Jour;NR;64
202003;JO;Kongo-Central;Nord-Kivu;Kongo-Central;Nuit;NR;64
202003;JO;Kongo-Central;Nord-Kivu;Nord-Kivu;Jour;NR;197
202003;JO;Kongo-Central;Nord-Kivu;Nord-Kivu;Nuit;NR;157
202003;JO;Kongo-Central;Sud-Kivu;Sud-Kivu;Jour;NR;141
202003;JO;Kongo-Central;Sud-Kivu;Sud-Kivu;Nuit;NR;103
202003;JO;Kwango;Hors_Zone;Hors_Zone;Jour;NR;1470
202003;JO;Kwango;Hors_Zone;Hors_Zone;Nuit;NR;307
202003;JO;Kwango;Hors_Zone;Kwango;Jour;NR;544
202003;JO;Kwango;Hors_Zone;Kwango;Nuit;NR;41
202003;JO;Kwango;Kwango;Kwango;Jour;NR;162
202003;JO;Kwango;Kwango;Kwango;Nuit;NR;39
202003;JO;Kwilu;Hors_Zone;Hors_Zone;Jour;NR;6314
202003;JO;Kwilu;Hors_Zone;Hors_Zone;Nuit;NR;1390
202003;JO;Kwilu;Hors_Zone;Kinshasa;Jour;NR;83
202003;JO;Kwilu;Hors_Zone;Kwilu;Jour;NR;3416
202003;JO;Kwilu;Hors_Zone;Kwilu;Nuit;NR;794
202003;JO;Kwilu;Kinshasa;Kinshasa;Jour;NR;123
202003;JO;Kwilu;Kinshasa;Kinshasa;Nuit;NR;83
202003;JO;Kwilu;Kwilu;Hors_Zone;Jour;NR;193
202003;JO;Kwilu;Kwilu;Hors_Zone;Nuit;NR;360
202003;JO;Kwilu;Kwilu;Kwilu;Jour;NR;831
202003;JO;Kwilu;Kwilu;Kwilu;Nuit;NR;485
202003;JO;Lomami;Haut-Lomami;Haut-Lomami;Jour;NR;120
202003;JO;Lomami;Haut-Lomami;Haut-Lomami;Nuit;NR;80
202003;JO;Lomami;Hors_Zone;Hors_Zone;Jour;NR;21709
202003;JO;Lomami;Hors_Zone;Hors_Zone;Nuit;NR;4531
202003;JO;Lomami;Hors_Zone;Kasai-Oriental;Jour;NR;40
202003;JO;Lomami;Hors_Zone;Lomami;Jour;NR;7605
202003;JO;Lomami;Hors_Zone;Lomami;Nuit;NR;1532
202003;JO;Lomami;Kasai-Oriental;Kasai-Oriental;Jour;NR;244
202003;JO;Lomami;Kasai-Oriental;Kasai-Oriental;Nuit;NR;348
202003;JO;Lomami;Kasai-Oriental;Lomami;Jour;NR;40
202003;JO;Lomami;Kasai-Oriental;Lomami;Nuit;NR;40
202003;JO;Lomami;Lomami;Hors_Zone;Jour;NR;357
202003;JO;Lomami;Lomami;Hors_Zone;Nuit;NR;559
202003;JO;Lomami;Lomami;Kasai-Oriental;Nuit;NR;78
202003;JO;Lomami;Lomami;Lomami;Jour;NR;7442
202003;JO;Lomami;Lomami;Lomami;Nuit;NR;6286
202003;JO;Lualaba;Haut-Katanga;Haut-Katanga;Jour;NR;2666
202003;JO;Lualaba;Haut-Katanga;Haut-Katanga;Nuit;NR;1964
202003;JO;Lualaba;Haut-Katanga;Hors_Zone;Jour;NR;40
202003;JO;Lualaba;Haut-Katanga;Hors_Zone;Nuit;NR;40
202003;JO;Lualaba;Haut-Katanga;Lualaba;Jour;NR;41
202003;JO;Lualaba;Haut-Katanga;Lualaba;Nuit;NR;41
202003;JO;Lualaba;Haut-Lomami;Haut-Lomami;Jour;NR;203
202003;JO;Lualaba;Haut-Lomami;Haut-Lomami;Nuit;NR;163
202003;JO;Lualaba;Haut-Lomami;Lualaba;Jour;NR;164
202003;JO;Lualaba;Haut-Lomami;Lualaba;Nuit;NR;41
202003;JO;Lualaba;Hors_Zone;Haut-Katanga;Jour;NR;1721
202003;JO;Lualaba;Hors_Zone;Haut-Katanga;Nuit;NR;470
202003;JO;Lualaba;Hors_Zone;Haut-Lomami;Jour;NR;40
202003;JO;Lualaba;Hors_Zone;Haut-Lomami;Nuit;NR;40
202003;JO;Lualaba;Hors_Zone;Hors_Zone;Jour;NR;64385
202003;JO;Lualaba;Hors_Zone;Hors_Zone;Nuit;NR;17002
202003;JO;Lualaba;Hors_Zone;Kinshasa;Jour;NR;82
202003;JO;Lualaba;Hors_Zone;Lualaba;Jour;NR;40014
202003;JO;Lualaba;Hors_Zone;Lualaba;Nuit;NR;8258
202003;JO;Lualaba;Lualaba;Haut-Katanga;Jour;NR;367
202003;JO;Lualaba;Lualaba;Haut-Katanga;Nuit;NR;439
202003;JO;Lualaba;Lualaba;Hors_Zone;Jour;NR;860
202003;JO;Lualaba;Lualaba;Hors_Zone;Nuit;NR;1638
202003;JO;Lualaba;Lualaba;Lualaba;Jour;NR;175930
202003;JO;Lualaba;Lualaba;Lualaba;Nuit;NR;158133
202003;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Jour;NR;2234
202003;JO;Mai-Ndombe;Hors_Zone;Hors_Zone;Nuit;NR;586
202003;JO;Mai-Ndombe;Hors_Zone;Mai-Ndombe;Jour;NR;124
202003;JO;Mai-Ndombe;Hors_Zone;Mai-Ndombe;Nuit;NR;40
202003;JO;Mai-Ndombe;Kinshasa;Kinshasa;Jour;NR;40
202003;JO;Mai-Ndombe;Mai-Ndombe;Hors_Zone;Jour;NR;241
202003;JO;Mai-Ndombe;Mai-Ndombe;Hors_Zone;Nuit;NR;201
202003;JO;Mai-Ndombe;Mai-Ndombe;Mai-Ndombe;Jour;NR;281
202003;JO;Mai-Ndombe;Mai-Ndombe;Mai-Ndombe;Nuit;NR;163
202003;JO;Maniema;Hors_Zone;Hors_Zone;Jour;NR;3029
202003;JO;Maniema;Hors_Zone;Hors_Zone;Nuit;NR;878
202003;JO;Maniema;Hors_Zone;Maniema;Jour;NR;2158
202003;JO;Maniema;Hors_Zone;Maniema;Nuit;NR;673
202003;JO;Maniema;Maniema;Hors_Zone;Jour;NR;34
202003;JO;Maniema;Maniema;Hors_Zone;Nuit;NR;38
202003;JO;Maniema;Maniema;Maniema;Jour;NR;989
202003;JO;Maniema;Maniema;Maniema;Nuit;NR;837
202003;JO;Mongala;Hors_Zone;Hors_Zone;Jour;NR;3657
202003;JO;Mongala;Hors_Zone;Hors_Zone;Nuit;NR;901
202003;JO;Mongala;Hors_Zone;Mongala;Jour;NR;1171
202003;JO;Mongala;Hors_Zone;Mongala;Nuit;NR;152
202003;JO;Mongala;Hors_Zone;Tshopo;Jour;NR;41
202003;JO;Mongala;Mongala;Mongala;Jour;NR;151
202003;JO;Mongala;Mongala;Mongala;Nuit;NR;220
202003;JO;Mongala;Tshopo;Hors_Zone;Jour;NR;40
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Jour;NR;73886
202003;JO;Nord-Kivu;Hors_Zone;Hors_Zone;Nuit;NR;16365
202003;JO;Nord-Kivu;Hors_Zone;Kasai-Central;Jour;NR;41
202003;JO;Nord-Kivu;Hors_Zone;Kinshasa;Jour;NR;79
202003;JO;Nord-Kivu;Hors_Zone;Kinshasa;Nuit;NR;40
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Jour;NR;51543
202003;JO;Nord-Kivu;Hors_Zone;Nord-Kivu;Nuit;NR;9319
202003;JO;Nord-Kivu;Hors_Zone;Sud-Kivu;Jour;NR;80
202003;JO;Nord-Kivu;Hors_Zone;Tshopo;Jour;NR;30
202003;JO;Nord-Kivu;Ituri;Ituri;Jour;NR;78
202003;JO;Nord-Kivu;Kinshasa;Kinshasa;Jour;NR;399
202003;JO;Nord-Kivu;Kinshasa;Kinshasa;Nuit;NR;278
202003;JO;Nord-Kivu;Kinshasa;Nord-Kivu;Jour;NR;80
202003;JO;Nord-Kivu;Kinshasa;Nord-Kivu;Nuit;NR;40
202003;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Jour;NR;2299
202003;JO;Nord-Kivu;Nord-Kivu;Hors_Zone;Nuit;NR;3378
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Jour;NR;40790
202003;JO;Nord-Kivu;Nord-Kivu;Nord-Kivu;Nuit;NR;31504
202003;JO;Nord-Kivu;Sud-Kivu;Hors_Zone;Jour;NR;39
202003;JO;Nord-Kivu;Sud-Kivu;Hors_Zone;Nuit;NR;39
202003;JO;Nord-Kivu;Sud-Kivu;Sud-Kivu;Jour;NR;118
202003;JO;Nord-Kivu;Tshopo;Tshopo;Jour;NR;41
202003;JO;Nord-Kivu;Tshopo;Tshopo;Nuit;NR;41
202003;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Jour;NR;2163
202003;JO;Nord-Ubangi;Hors_Zone;Hors_Zone;Nuit;NR;320
202003;JO;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Jour;NR;1091
202003;JO;Nord-Ubangi;Hors_Zone;Nord-Ubangi;Nuit;NR;199
202003;JO;Nord-Ubangi;Nord-Ubangi;Hors_Zone;Nuit;NR;40
202003;JO;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Jour;NR;1093
202003;JO;Nord-Ubangi;Nord-Ubangi;Nord-Ubangi;Nuit;NR;727
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Jour;NR;2129
202003;JO;Sankuru;Hors_Zone;Hors_Zone;Nuit;NR;858
202003;JO;Sankuru;Hors_Zone;Sankuru;Jour;NR;940
202003;JO;Sankuru;Hors_Zone;Sankuru;Nuit;NR;498
202003;JO;Sankuru;Sankuru;Hors_Zone;Jour;NR;77
202003;JO;Sankuru;Sankuru;Hors_Zone;Nuit;NR;77
202003;JO;Sankuru;Sankuru;Sankuru;Jour;NR;468
202003;JO;Sankuru;Sankuru;Sankuru;Nuit;NR;227
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Jour;NR;70674
202003;JO;Sud-Kivu;Hors_Zone;Hors_Zone;Nuit;NR;15453
202003;JO;Sud-Kivu;Hors_Zone;Kinshasa;Jour;NR;39
202003;JO;Sud-Kivu;Hors_Zone;Kinshasa;Nuit;NR;78
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Jour;NR;35856
202003;JO;Sud-Kivu;Hors_Zone;Sud-Kivu;Nuit;NR;5794
202003;JO;Sud-Kivu;Kongo-Central;Kongo-Central;Jour;NR;121
202003;JO;Sud-Kivu;Kongo-Central;Kongo-Central;Nuit;NR;121
202003;JO;Sud-Kivu;Kongo-Central;Sud-Kivu;Jour;NR;39
202003;JO;Sud-Kivu;Kongo-Central;Sud-Kivu;Nuit;NR;39
202003;JO;Sud-Kivu;Nord-Kivu;Nord-Kivu;Jour;NR;101
202003;JO;Sud-Kivu;Nord-Kivu;Nord-Kivu;Nuit;NR;39
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Jour;NR;976
202003;JO;Sud-Kivu;Sud-Kivu;Hors_Zone;Nuit;NR;1050
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Jour;NR;21836
202003;JO;Sud-Kivu;Sud-Kivu;Sud-Kivu;Nuit;NR;16363
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Jour;NR;4297
202003;JO;Sud-Ubangi;Hors_Zone;Hors_Zone;Nuit;NR;891
202003;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Jour;NR;1053
202003;JO;Sud-Ubangi;Hors_Zone;Sud-Ubangi;Nuit;NR;115
202003;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Jour;NR;1340
202003;JO;Sud-Ubangi;Sud-Ubangi;Sud-Ubangi;Nuit;NR;977
202003;JO;Tanganyika;Hors_Zone;Haut-Katanga;Jour;NR;82
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Jour;NR;5744
202003;JO;Tanganyika;Hors_Zone;Hors_Zone;Nuit;NR;1473
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Jour;NR;2208
202003;JO;Tanganyika;Hors_Zone;Tanganyika;Nuit;NR;504
202003;JO;Tanganyika;Tanganyika;Tanganyika;Jour;NR;1319
202003;JO;Tanganyika;Tanganyika;Tanganyika;Nuit;NR;1215
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Jour;NR;34252
202003;JO;Tshopo;Hors_Zone;Hors_Zone;Nuit;NR;9883
202003;JO;Tshopo;Hors_Zone;Tshopo;Jour;NR;16759
202003;JO;Tshopo;Hors_Zone;Tshopo;Nuit;NR;3002
202003;JO;Tshopo;Ituri;Ituri;Jour;NR;102
202003;JO;Tshopo;Ituri;Ituri;Nuit;NR;102
202003;JO;Tshopo;Tshopo;Hors_Zone;Jour;NR;439
202003;JO;Tshopo;Tshopo;Hors_Zone;Nuit;NR;405
202003;JO;Tshopo;Tshopo;Tshopo;Jour;NR;8534
202003;JO;Tshopo;Tshopo;Tshopo;Nuit;NR;6959
202003;JO;Tshuapa;Hors_Zone;Hors_Zone;Jour;NR;1100
202003;JO;Tshuapa;Hors_Zone;Hors_Zone;Nuit;NR;272
202003;JO;Tshuapa;Hors_Zone;Tshuapa;Jour;NR;850
202003;JO;Tshuapa;Hors_Zone;Tshuapa;Nuit;NR;72
202003;JO;Tshuapa;Tshuapa;Hors_Zone;Nuit;NR;40
202003;JO;Tshuapa;Tshuapa;Tshuapa;Jour;NR;977
202003;JO;Tshuapa;Tshuapa;Tshuapa;Nuit;NR;664
202003;WE;Bas-Uele;Bas-Uele;Bas-Uele;Jour;NR;632
202003;WE;Bas-Uele;Bas-Uele;Bas-Uele;Nuit;NR;459
